Brightness,Greenness,Wetness,Label
5892.472,97.8095,-2951.487,4
5985.7905,70.7186,-2995.3213,4
5926.323,109.08,-3006.9993,4
6111.5586,53.2475,-3051.5308,4
5963.4956,113.5071,-2981.8975,4
5678.8945,159.5553,-2870.4324,4
6220.9824,-260.5255,-3243.2976,4
6266.5674,-128.7199,-3189.7168,4
6147.0356,-61.3654,-3043.28,4
5926.6226,98.9664,-2970.325,4
6139.7173,-7.925,-3096.167,4
6323.8906,-74.2825,-3186.6658,4
6249.4775,10.9149,-3190.7617,4
6334.1055,-29.9957,-3250.6533,4
6217.673,20.0062,-3147.544,4
5840.212,99.456,-2927.9333,4
5526.3423,137.1213,-2939.729,4
6259.5054,-301.0488,-3254.3152,4
6226.2803,-164.0209,-3246.4453,4
6315.7637,-161.9049,-3171.7905,4
6228.482,-65.0332,-3069.0847,4
6327.321,-48.4287,-3194.1255,4
6581.621,-160.6947,-3329.7107,4
6509.783,-99.0028,-3380.5813,4
6409.016,-58.1607,-3375.4731,4
6345.39,-12.1759,-3234.8657,4
6000.453,78.3624,-3040.446,4
5887.3164,79.308,-3128.1853,4
6192.9653,-237.298,-3191.0933,4
6253.5386,-207.4408,-3188.621,4
6426.0825,-216.1512,-3179.76,4
6261.0273,-114.239,-3093.4895,4
6222.817,-13.612,-3115.654,4
6506.2725,-133.3616,-3235.9268,4
6681.095,-232.0962,-3359.5015,4
6671.9775,-197.3461,-3399.9304,4
6551.651,-172.5935,-3295.5369,4
6149.579,-78.6486,-3174.2869,4
5922.153,21.2397,-3204.5964,4
5982.3643,-152.3862,-3189.9358,4
5966.8477,-94.3943,-3172.549,4
6081.516,-90.9882,-3160.3655,4
6035.515,-92.031,-3095.682,4
5886.845,33.1703,-2993.786,4
6045.0605,54.068,-3029.2185,4
6306.1787,-18.4471,-3213.9922,4
6428.8125,-87.0159,-3332.5823,4
6233.5425,-106.8934,-3280.0828,4
5771.0527,-1.0647,-3176.169,4
5569.1855,8.3842,-3130.901,4
6080.4263,-223.024,-3221.3726,4
6107.3345,-223.2194,-3167.5176,4
6039.314,-186.4594,-3144.215,4
6015.2925,-136.1761,-3117.9407,4
5922.221,-67.555,-2956.7537,4
5886.024,38.829,-2960.6433,4
6165.705,-47.0284,-3060.8567,4
6236.2847,-123.9949,-3208.0808,4
5985.087,-97.4389,-3183.1262,4
5564.3433,-10.2996,-3087.6108,4
5396.7524,-11.0098,-3114.4453,4
5893.797,-182.8885,-3122.6357,4
5860.3096,-188.722,-3130.8735,4
5895.2676,-205.9511,-3102.8083,4
6048.4717,-230.744,-3072.1233,4
5979.6924,-175.1452,-2982.368,4
5918.124,-110.6897,-2920.4885,4
6029.449,-42.2874,-2984.834,4
6168.3755,-150.8249,-3101.0085,4
5900.156,-134.0842,-3085.0325,4
5662.917,-93.9625,-2983.389,4
5463.2944,-89.8905,-3032.0762,4
5494.9673,-0.4745,-2920.872,4
5557.4937,-55.3364,-2987.6143,4
5722.544,-102.6974,-3077.6309,4
5880.513,-155.1913,-3069.3477,4
5980.4766,-158.1405,-3049.3704,4
5965.564,-124.8482,-3082.4224,4
5958.3105,-80.0697,-3094.6177,4
6000.71,-105.596,-3143.5583,4
5824.123,-82.2752,-3115.9658,4
5469.868,-22.79,-3062.2104,4
5166.786,-37.5619,-3006.1443,4
4491.8926,78.813,-2628.367,4
3976.1821,142.4742,-2324.6738,4
4197.553,192.0699,-2409.0234,4
4399.809,151.4893,-2448.273,4
4307.0503,267.3133,-2269.4773,4
4661.9556,317.5716,-2255.1934,4
4728.753,341.4633,-2214.7092,4
4616.3667,372.6213,-2151.761,4
4740.2915,356.2399,-2209.0808,4
4525.422,-21.0628,-2488.9265,4
4665.7017,199.2672,-2454.9985,4
4698.4688,167.2764,-2433.8745,4
4658.901,158.6034,-2417.4895,4
4633.343,152.3153,-2465.6926,4
4642.751,149.2474,-2503.8638,4
4587.959,151.0207,-2493.5027,4
4409.904,189.5239,-2395.6333,4
4611.038,193.1617,-2367.2512,4
4749.4595,222.7924,-2341.9265,4
4426.8877,274.0487,-2124.6204,4
4444.6963,412.0353,-2059.6626,4
4577.367,375.2977,-2136.1323,4
4711.043,338.0181,-2203.5457,4
4830.64,318.9493,-2233.5388,4
4606.1978,232.1279,-2380.5813,4
4637.1196,230.1785,-2405.4197,4
4680.232,204.4884,-2375.6895,4
4699.3027,212.7265,-2409.0698,4
4741.9097,193.794,-2513.369,4
4794.225,161.219,-2553.8633,4
4718.826,144.8663,-2471.1987,4
4731.0586,168.3006,-2442.1057,4
4752.8545,266.8842,-2300.5542,4
4731.0146,310.4641,-2184.7622,4
4527.6577,349.0271,-2075.747,4
4514.8774,351.8599,-2031.6545,4
4701.7046,323.4685,-2136.139,4
4938.5874,254.9414,-2286.6965,4
4998.2627,249.4996,-2348.834,4
4657.5796,216.5996,-2347.9082,4
4724.2646,203.9146,-2339.2615,4
4759.041,178.8811,-2351.617,4
4777.4707,179.5871,-2388.5474,4
4855.9263,184.247,-2507.425,4
4901.561,184.9968,-2560.2441,4
4451.6494,154.3981,-2364.6475,4
4576.1646,200.3914,-2344.0962,4
4701.681,308.5261,-2304.6216,4
4602.828,333.4673,-2130.795,4
4536.623,367.0569,-2084.101,4
4558.122,390.0569,-2100.2922,4
4768.1772,333.3537,-2224.014,4
5004.55,271.9687,-2382.9182,4
5155.0977,256.0718,-2469.998,4
4686.4517,244.7185,-2338.334,4
4770.158,213.7394,-2376.8054,4
4732.96,229.7175,-2396.895,4
4768.7373,236.9904,-2384.536,4
4803.5396,224.4958,-2457.9998,4
4897.8574,194.9702,-2523.4963,4
4806.6333,136.2986,-2469.929,4
4805.942,146.2536,-2517.3726,4
4781.991,292.8499,-2354.5498,4
4687.0176,292.1757,-2139.0784,4
4640.8037,323.9621,-2117.786,4
4656.861,352.9892,-2129.2556,4
4829.4336,311.575,-2273.7178,4
4924.981,312.372,-2369.7847,4
5120.19,258.7048,-2503.7224,4
4723.0283,220.8843,-2348.9265,4
4753.213,238.0041,-2366.875,4
4728.3843,232.1434,-2392.308,4
4783.583,215.471,-2434.0789,4
4740.207,249.3675,-2488.3423,4
4881.5557,243.073,-2510.184,4
4912.8096,252.0586,-2555.0889,4
4926.7275,173.5073,-2516.7705,4
4894.664,265.5575,-2358.0442,4
4741.5127,314.6972,-2189.571,4
4777.556,300.2933,-2207.1167,4
4739.8813,329.3115,-2224.5154,4
4893.402,308.801,-2331.6963,4
4952.3867,311.9037,-2428.437,4
5162.308,220.0522,-2557.405,4
4731.624,237.9119,-2358.0457,4
4703.8853,286.2945,-2352.4048,4
4734.7065,249.7674,-2286.908,4
4819.0635,193.9855,-2347.9082,4
4756.0044,187.9698,-2393.9333,4
4647.8633,224.6619,-2358.052,4
4800.9116,159.8723,-2462.6648,4
4983.1997,179.3342,-2499.819,4
4929.2397,257.2265,-2385.0713,4
4712.725,374.3604,-2192.1213,4
4823.8374,303.6154,-2268.1797,4
4975.9565,287.0676,-2346.1863,4
4962.066,338.2113,-2332.4966,4
4613.4487,280.7636,-2259.7627,4
4609.7,325.5648,-2234.01,4
4682.209,309.2335,-2237.9248,4
4756.7466,260.5521,-2311.0525,4
4665.0654,163.4824,-2305.1035,4
4265.256,212.9625,-2263.584,4
5686.137,417.8965,-2813.3616,4
5751.158,386.1847,-2816.3875,4
5750.4546,413.543,-2842.7832,4
5747.7764,373.3943,-2845.1565,4
5684.562,349.2662,-2820.5403,4
5746.101,364.2698,-2791.8855,4
5738.989,381.2263,-2856.641,4
5787.8784,398.9038,-2879.9255,4
5705.101,403.9803,-2863.7024,4
5624.3203,557.6471,-2821.4065,4
5527.95,601.3028,-2801.7253,4
5401.759,639.6137,-2752.7666,4
5580.879,453.2617,-2761.7104,4
5704.0757,396.2329,-2807.8875,4
5686.8623,381.874,-2824.3474,4
5736.2373,365.4841,-2849.7969,4
5710.8584,404.0611,-2814.8977,4
5626.79,440.2061,-2786.207,4
5630.4243,420.1488,-2798.9055,4
5693.848,429.8355,-2828.3843,4
5332.4243,499.5679,-2796.9568,4
5353.1895,588.6814,-2804.7498,4
5392.8623,709.7487,-2776.8484,4
5255.195,700.7954,-2664.153,4
5597.9214,366.2482,-2813.2703,4
5492.3325,445.763,-2717.0,4
5693.3237,404.0721,-2839.3186,4
5666.386,435.0704,-2844.1086,4
5584.0684,513.0233,-2797.8328,4
5483.749,546.9047,-2718.4626,4
5568.2446,523.9604,-2797.2766,4
5540.1235,537.4352,-2822.1309,4
5509.345,505.5124,-2759.4255,4
5333.1904,586.9745,-2659.2244,4
5739.2407,331.4062,-2816.14,4
5596.2236,399.1742,-2866.6262,4
5710.9614,341.8894,-2825.9194,4
5556.832,415.3851,-2793.1926,4
5472.4155,420.7859,-2670.6438,4
5537.736,507.0538,-2764.2715,4
5472.9004,606.9494,-2744.7537,4
5496.883,641.1681,-2755.3706,4
5184.9434,534.3816,-2620.1062,4
4750.689,650.8103,-2547.4058,4
5847.7285,343.7163,-2849.5598,4
5832.3354,319.87,-2909.183,4
5801.709,349.041,-2859.2546,4
5600.487,289.6212,-2758.6,4
5295.5527,540.3814,-2742.766,4
5690.457,379.4393,-2784.144,4
5483.272,597.0924,-2738.6912,4
5485.5605,594.7936,-2731.174,4
5346.056,514.7469,-2693.2576,4
5003.3706,423.8635,-2653.9075,4
5697.421,388.8478,-2865.7915,4
5697.421,388.8478,-2865.7915,4
5736.2217,399.5445,-2887.4785,4
5740.5176,382.8555,-2886.6902,4
5713.0654,360.8485,-2882.9355,4
5692.0645,483.7668,-2822.2153,4
5503.2217,599.5669,-2760.0862,4
5584.4395,603.1068,-2812.9836,4
5496.1064,638.4011,-2803.4036,4
5272.463,673.7327,-2687.5603,4
5403.3867,632.6721,-2665.001,4
4097.2725,-155.4219,-1870.5662,4
4177.0,-80.9995,-1910.9084,4
4173.5273,-30.699,-1972.6553,4
4082.9692,74.6,-1915.7526,4
4310.1714,159.0823,-2036.0708,4
4462.36,271.6352,-2091.3042,4
4350.7627,-106.1751,-2045.36,4
3901.7747,-160.5975,-1817.5303,4
4529.3506,-43.0686,-2107.7766,4
4393.908,-1.5854,-2234.3174,4
4154.113,-131.3035,-2109.4343,4
4004.8782,-242.1999,-1920.0204,4
3808.1948,-321.2268,-1763.0236,4
4335.9165,-78.5531,-1917.0112,4
4434.2812,-3.9496,-2098.4036,4
4410.128,-34.7244,-2002.7719,4
4684.725,77.5183,-2157.4512,4
4600.3384,-32.5609,-2187.4028,4
4340.753,46.6976,-2035.7924,4
4838.77,76.234,-2302.7185,4
4955.576,289.0275,-2341.2202,4
4025.513,-101.7795,-1874.835,4
4025.513,-101.7795,-1874.835,4
4528.858,-75.5376,-2222.3318,4
4540.0776,-22.648,-2153.937,4
3984.9575,-93.7516,-1851.4467,4
4364.6685,-48.6166,-2012.9812,4
4791.26,36.4085,-2213.4583,4
5218.787,138.8299,-2412.6797,4
5220.899,155.8633,-2516.9187,4
5206.3784,183.7969,-2491.7102,4
5520.9097,150.3312,-2645.533,4
5424.5415,180.8733,-2634.1978,4
5216.726,202.5096,-2464.666,4
5632.039,182.0658,-2658.2417,4
5589.8506,313.2761,-2637.8572,4
5051.2524,54.0173,-2317.079,4
5196.3774,164.8781,-2405.2192,4
5196.3774,164.8781,-2405.2192,4
5086.6484,82.3549,-2375.36,4
4651.047,-79.8493,-2172.754,4
4575.149,71.8827,-2160.7505,4
5227.682,188.566,-2501.7556,4
5717.591,255.8941,-2746.136,4
5729.454,274.1886,-2748.5957,4
5746.6753,282.3754,-2792.3801,4
5997.566,247.8975,-2856.4817,4
5859.524,251.249,-2794.3577,4
5768.451,298.7003,-2775.7551,4
5861.6357,305.368,-2780.6206,4
5736.509,322.1781,-2775.9597,4
5606.553,185.5929,-2636.379,4
5512.61,330.5871,-2606.256,4
5644.3916,204.5944,-2628.6423,4
5644.3916,204.5944,-2628.6423,4
5406.974,89.0872,-2513.48,4
4807.7397,129.5245,-2211.7605,4
5278.8506,221.0073,-2534.6287,4
5798.761,357.3327,-2806.7437,4
5775.3755,329.9965,-2770.9297,4
5862.57,316.657,-2882.2786,4
6042.063,282.0017,-2873.3147,4
5955.4717,266.2969,-2843.3738,4
5897.2856,287.5207,-2818.7473,4
5912.888,287.7001,-2785.0515,4
5827.6294,375.8583,-2807.7754,4
5831.78,351.1089,-2768.7126,4
5583.041,342.6645,-2630.4492,4
5702.3315,226.8251,-2697.262,4
5527.352,178.5949,-2570.9172,4
5527.352,178.5949,-2570.9172,4
4782.163,123.259,-2266.938,4
5364.888,212.3505,-2514.3337,4
5852.35,336.2995,-2831.98,4
5789.4253,339.6253,-2784.3215,4
5861.791,370.6139,-2853.5378,4
6034.956,310.9824,-2870.5608,4
5938.094,273.397,-2845.8315,4
5938.005,292.135,-2843.9666,4
5926.706,305.7903,-2826.8813,4
5823.527,404.7287,-2759.2776,4
5617.503,346.7345,-2725.4824,4
5649.6416,340.9622,-2674.6736,4
5644.2686,265.773,-2658.5505,4
5517.7964,188.2604,-2571.66,4
5003.2285,148.6805,-2320.5474,4
5003.2285,148.6805,-2320.5474,4
5424.7275,233.4989,-2557.6543,4
5883.509,241.0054,-2847.1453,4
5844.381,319.7876,-2776.266,4
5802.193,365.8885,-2837.4553,4
5988.526,329.7732,-2883.6938,4
5911.2593,330.9314,-2823.7393,4
5958.428,312.2464,-2814.3435,4
5925.236,315.4898,-2828.593,4
5803.5874,420.7914,-2779.255,4
5589.406,392.2236,-2656.243,4
5804.17,287.9791,-2762.4268,4
5753.5347,294.6654,-2731.8804,4
5686.3877,188.3281,-2705.8462,4
5449.32,168.2405,-2523.751,4
5563.8433,217.501,-2628.4578,4
5563.8433,217.501,-2628.4578,4
5926.566,278.49,-2824.1614,4
5974.414,267.8359,-2836.1958,4
5930.3315,341.9401,-2891.5574,4
6050.714,370.4155,-2884.8967,4
5899.8286,356.8614,-2867.212,4
5956.2515,357.0032,-2821.7888,4
5949.0864,332.4303,-2821.0864,4
5782.721,438.1261,-2783.777,4
5892.139,278.4157,-2794.5303,4
5859.1924,296.0139,-2766.3281,4
5943.1636,231.7192,-2803.569,4
5782.532,187.9913,-2693.023,4
5690.483,206.361,-2691.2021,4
5932.4253,263.5764,-2820.5251,4
5932.4253,263.5764,-2820.5251,4
5935.953,277.642,-2888.4106,4
5963.411,338.4501,-2893.2656,4
6068.0513,368.5884,-2898.351,4
5843.3,369.8764,-2829.0806,4
5899.4214,347.5187,-2809.4731,4
5878.385,381.6221,-2787.9678,4
5742.2925,474.9869,-2766.427,4
5689.813,306.0401,-2738.2397,4
5651.6543,275.0168,-2631.2231,4
5541.881,310.3861,-2607.208,4
5278.095,292.3247,-2521.4812,4
5627.874,210.3568,-2681.7551,4
5625.1357,239.7353,-2664.7183,4
5783.1797,295.9738,-2746.6501,4
5783.1797,295.9738,-2746.6501,4
5858.2007,349.5236,-2831.943,4
5961.244,358.4091,-2880.6235,4
5799.0977,366.2064,-2802.375,4
5804.273,349.8038,-2778.5388,4
5796.458,434.9322,-2776.4597,4
5763.4556,475.813,-2815.6543,4
4790.4224,289.6344,-2259.947,4
4673.104,339.5386,-2299.9272,4
4644.9634,340.1513,-2296.6755,4
4393.41,295.3451,-2210.6938,4
4027.9084,315.2358,-2033.0751,4
4678.337,395.8198,-2329.5066,4
4809.628,443.0552,-2380.1235,4
5045.0166,412.3364,-2461.1147,4
5045.0166,412.3364,-2461.1147,4
5268.353,428.1547,-2569.3845,4
5362.837,376.4568,-2603.1665,4
5314.154,412.4922,-2546.0688,4
5296.2583,435.8983,-2509.6829,4
5336.953,457.6694,-2519.8936,4
5076.3936,499.6172,-2505.1309,4
5260.6997,600.3054,-2541.696,4
5255.9336,587.6811,-2551.8608,4
4979.1636,493.1116,-2408.5283,4
5008.598,496.2558,-2504.319,4
5065.649,343.6628,-2447.2058,4
4581.856,309.3561,-2138.21,4
4451.6562,355.5488,-2140.8289,4
4824.4253,431.714,-2323.9756,4
5007.4307,485.6392,-2400.2314,4
4775.102,331.7931,-2258.9812,4
4118.2124,147.9165,-1987.8892,4
4106.2656,141.6183,-1940.3228,4
5391.764,419.2205,-2617.515,4
5313.194,467.5224,-2561.8982,4
5140.2026,486.1809,-2508.129,4
5068.767,484.3368,-2485.7312,4
5054.643,550.4253,-2493.0837,4
5156.3555,491.0864,-2489.6587,4
4581.7754,295.838,-2176.2622,4
4241.904,136.1779,-2029.2655,4
4361.4443,117.6735,-2112.2175,4
4638.156,224.1355,-2163.3848,4
4581.318,224.3784,-2133.5813,4
4121.3438,109.1342,-1982.1967,4
3228.068,156.4164,-1611.8162,4
3493.963,209.9041,-1797.7512,4
5032.595,292.3028,-2352.934,4
5395.2603,310.8025,-2451.3845,4
5293.601,373.468,-2521.5732,4
5089.401,366.9431,-2442.805,4
5274.2944,465.4159,-2511.4453,4
5355.8066,590.0445,-2561.1467,4
5333.4873,485.8572,-2565.7886,4
5262.9624,434.3381,-2531.098,4
5166.108,322.4564,-2445.766,4
4511.2393,273.9945,-2161.872,4
4633.6343,241.5217,-2181.4573,4
4480.5366,171.3327,-2131.0774,4
4118.054,116.2341,-1982.6641,4
4260.001,95.481,-2020.4873,4
4308.661,35.4932,-2047.8375,4
3937.5676,163.4239,-1877.2317,4
4500.3345,242.1278,-2164.3508,4
4970.0845,255.0456,-2316.0735,4
5415.322,308.7693,-2441.5364,4
5385.0693,335.2246,-2485.9573,4
4979.0654,361.6928,-2361.803,4
5156.466,410.0676,-2484.8643,4
5417.3037,611.83,-2585.9453,4
5408.6343,480.5491,-2582.1453,4
5234.784,538.068,-2501.4995,4
4922.205,456.0845,-2335.7332,4
4543.969,366.4104,-2223.1108,4
4829.74,260.2399,-2186.9119,4
4503.332,245.4965,-2135.3308,4
4673.5283,219.9478,-2119.2544,4
4970.3945,258.6195,-2335.3645,4
5090.41,359.9931,-2449.8188,4
5149.314,441.9934,-2443.1514,4
5395.315,467.0231,-2594.9917,4
5463.159,517.8579,-2626.6086,4
4734.417,308.1537,-2256.9304,4
5305.2188,414.6584,-2470.5273,4
5495.0615,382.3582,-2558.5752,4
5274.394,317.6035,-2451.5442,4
5134.553,419.765,-2427.8022,4
5304.371,531.7331,-2499.8486,4
5259.0,492.3561,-2499.1472,4
4993.215,594.3334,-2406.9158,4
4754.7876,457.5101,-2247.7478,4
4459.1343,363.0461,-2097.4622,4
4699.3135,282.2153,-2172.2275,4
4795.4854,339.9403,-2324.8333,4
5240.0723,500.0116,-2494.298,4
5469.618,563.8751,-2620.024,4
5423.7114,517.0459,-2621.4604,4
5339.7583,532.572,-2564.5288,4
5353.5415,465.8887,-2584.9658,4
5206.337,483.4528,-2547.989,4
4561.3037,265.1651,-2172.8496,4
5116.4893,350.4184,-2394.5193,4
5343.643,383.6833,-2506.4858,4
5394.309,345.0112,-2564.3936,4
5156.3237,454.4023,-2428.073,4
5046.5645,547.1094,-2372.457,4
5069.898,529.1644,-2408.544,4
4896.1797,645.4381,-2361.055,4
4736.2856,432.7576,-2267.699,4
4319.7026,294.6644,-2029.1353,4
4623.834,199.1805,-2237.5571,4
4970.0723,389.1819,-2421.028,4
5418.1807,543.2725,-2560.046,4
5506.353,546.0955,-2628.014,4
5120.7773,513.7849,-2525.6343,4
4975.733,447.5958,-2425.3733,4
5039.357,455.8482,-2432.0896,4
5082.5215,429.7001,-2491.2698,4
4995.728,373.8,-2402.5876,4
5278.555,378.4144,-2500.0366,4
5417.764,344.4747,-2540.3647,4
5262.0747,474.7813,-2483.0435,4
5088.0996,589.959,-2431.9314,4
5002.843,602.4687,-2408.0671,4
4947.017,610.2925,-2409.0183,4
4789.1777,457.6315,-2319.7258,4
4096.228,241.6394,-1975.6537,4
4557.4634,223.6501,-2240.4211,4
5099.847,418.4371,-2458.3794,4
5372.5557,517.0616,-2565.0315,4
5306.4097,539.6889,-2546.376,4
5004.713,482.4603,-2421.1355,4
4888.6787,460.7777,-2418.599,4
5017.464,413.0142,-2402.417,4
4967.414,440.5655,-2423.5056,4
5007.618,381.8884,-2399.4548,4
5146.325,388.6952,-2445.0854,4
5243.109,444.4141,-2496.6147,4
5250.935,492.1258,-2512.2444,4
5133.851,550.2879,-2474.9912,4
4917.4946,528.1229,-2380.2515,4
4906.019,535.8304,-2427.2346,4
4751.569,398.947,-2292.0645,4
4148.1616,129.0636,-2013.9612,4
4603.642,314.0031,-2191.35,4
5100.8184,527.5744,-2460.9265,4
5197.739,553.6074,-2528.1826,4
5117.8506,521.6042,-2479.8313,4
5073.163,453.3682,-2436.9119,4
4988.44,396.1193,-2429.339,4
5070.0947,352.7514,-2427.0781,4
5134.2617,312.3787,-2459.8083,4
5286.349,280.3853,-2512.1262,4
4917.5566,355.6167,-2351.5437,4
5033.501,360.6695,-2424.6812,4
5101.1235,441.4028,-2424.0813,4
5163.219,491.6585,-2471.775,4
5030.058,410.8089,-2418.5513,4
4685.3955,342.871,-2394.9707,4
4637.994,376.0848,-2351.109,4
4574.5215,296.1786,-2227.7637,4
4359.765,210.8611,-2163.6792,4
4524.731,324.4723,-2146.39,4
4796.154,400.1162,-2266.674,4
5003.176,442.4096,-2436.296,4
4962.5435,413.5065,-2386.6128,4
4968.3735,329.7293,-2430.0315,4
5023.529,245.9336,-2446.825,4
5368.1016,233.4268,-2532.4663,4
5468.731,265.6063,-2602.2332,4
5392.365,374.9989,-2577.7002,4
4841.396,315.7598,-2352.2915,4
5130.149,332.3399,-2440.7014,4
5159.1533,430.7023,-2468.98,4
5128.397,445.6703,-2458.207,4
4867.2295,332.5209,-2357.4502,4
4622.065,340.9696,-2332.4597,4
4638.7197,407.9175,-2263.6914,4
4711.496,418.9162,-2318.2974,4
4855.1367,451.9198,-2371.5637,4
4553.145,352.7442,-2135.6926,4
4350.7876,235.6992,-2143.9036,4
4863.6553,283.927,-2320.9502,4
5082.5327,282.936,-2398.8208,4
5201.496,258.5066,-2504.2693,4
5265.1045,192.3794,-2486.5544,4
5378.701,312.6355,-2580.661,4
5627.6714,267.628,-2666.407,4
5555.7266,322.8657,-2567.6968,4
4895.4814,319.8859,-2348.9878,4
5102.2,439.6104,-2476.8113,4
5133.7637,448.5176,-2479.759,4
4956.786,364.6808,-2425.6587,4
4703.85,359.1356,-2348.2197,4
4816.5264,430.1136,-2372.5447,4
4960.406,537.2759,-2382.2888,4
5018.316,559.9632,-2421.4143,4
5101.7236,523.6161,-2446.4307,4
4936.64,360.7858,-2350.7905,4
4804.4062,138.9008,-2280.0386,4
4992.3906,65.9737,-2329.216,4
5097.119,236.6549,-2430.4497,4
5415.8267,238.8154,-2587.454,4
5495.247,213.5067,-2593.7368,4
5407.325,296.2001,-2576.9875,4
5667.2627,247.0512,-2674.9043,4
5627.618,322.0627,-2665.0422,4
4901.631,332.8851,-2357.9167,4
5040.0967,353.9842,-2419.8599,4
4816.162,252.725,-2402.2634,4
4960.6694,284.4281,-2333.6016,4
5057.752,460.4642,-2445.6619,4
5112.608,547.5568,-2480.3604,4
5233.5386,521.6549,-2544.8262,4
5340.487,504.2176,-2557.5193,4
5468.5796,395.9899,-2597.1167,4
5195.617,345.9143,-2441.4902,4
4703.3228,90.8019,-2255.9128,4
4514.8057,277.3688,-2194.5222,4
5388.3086,187.8316,-2547.515,4
5592.5083,277.7223,-2639.7126,4
5479.2944,243.6176,-2554.3499,4
5552.7646,264.8398,-2644.8682,4
5737.9443,252.0933,-2656.4314,4
5642.315,308.5848,-2656.1023,4
4733.4717,222.7781,-2287.3235,4
4912.364,264.2819,-2355.7314,4
5013.727,324.2332,-2393.0193,4
5292.928,405.6297,-2574.1985,4
5584.8926,377.6532,-2685.0742,4
5680.7886,364.9221,-2712.75,4
5764.8184,374.3896,-2758.4575,4
5848.815,342.7266,-2746.9927,4
5735.9097,328.4039,-2675.9868,4
5325.5337,355.8502,-2478.6716,4
4639.0713,208.1732,-2287.584,4
4271.365,324.3219,-2156.4165,4
5312.967,193.4882,-2519.4739,4
5683.0146,211.3642,-2653.869,4
5631.8657,223.5484,-2620.368,4
5483.5986,351.3928,-2645.8296,4
5610.365,270.0884,-2662.236,4
5545.1123,298.5189,-2625.0554,4
4568.567,184.482,-2166.4192,4
4781.9033,241.8809,-2329.335,4
5325.406,272.7134,-2534.0261,4
5742.8296,333.8685,-2736.3633,4
6034.6895,312.7256,-2840.1506,4
6040.234,283.2485,-2873.7957,4
5962.8735,334.0695,-2831.687,4
5757.2827,386.5528,-2752.6992,4
5638.779,442.0919,-2640.9436,4
5597.0044,369.2577,-2614.756,4
5328.997,234.0866,-2513.8706,4
5187.96,130.063,-2390.3352,4
5354.759,247.3191,-2541.328,4
5627.5586,266.9057,-2669.4976,4
5678.446,231.319,-2666.117,4
5581.6973,327.5639,-2619.5269,4
5521.6284,301.3032,-2592.2205,4
5519.124,298.5598,-2624.257,4
5230.9766,283.298,-2526.6692,4
5425.493,212.8896,-2521.0022,4
5738.785,329.9655,-2731.6223,4
5932.1943,365.5882,-2839.1443,4
6101.177,342.8477,-2913.2373,4
6145.094,320.0995,-2851.9165,4
6020.7275,317.2583,-2829.3918,4
5938.7246,325.3402,-2812.85,4
5954.7573,333.3465,-2814.5964,4
5887.6646,305.9476,-2747.8486,4
5535.403,301.54,-2634.7007,4
5435.0493,212.5951,-2565.7437,4
5389.289,260.7621,-2575.5095,4
5521.369,285.8782,-2625.5598,4
5690.313,249.0618,-2692.119,4
5648.8784,278.034,-2632.396,4
5325.297,350.3299,-2612.8923,4
5527.4,296.6255,-2613.1821,4
5337.618,331.3203,-2592.9673,4
5803.969,331.8227,-2798.6182,4
5899.698,376.8624,-2833.0579,4
6026.9766,340.2034,-2911.3147,4
6130.81,308.9256,-2913.4363,4
6148.69,318.1098,-2887.4297,4
6127.53,287.0035,-2936.8372,4
6136.1475,269.679,-2912.008,4
6067.1533,323.7124,-2867.8364,4
5914.212,342.0094,-2771.0203,4
5719.8877,321.2961,-2676.654,4
5566.9956,223.0742,-2647.681,4
5467.8,180.3329,-2563.9307,4
5469.328,238.9747,-2563.5007,4
5638.654,287.4738,-2653.4646,4
5646.678,276.0599,-2670.7798,4
5225.1567,358.9354,-2526.658,4
5434.762,203.8398,-2513.9875,4
5214.7236,276.3575,-2445.182,4
5692.2446,288.7035,-2745.7961,4
5817.0884,392.2674,-2844.0657,4
6019.768,322.4634,-2896.3108,4
6159.8955,355.5873,-2938.916,4
6249.398,333.3865,-3001.8396,4
6231.4624,348.9495,-2963.8833,4
6117.3726,369.9686,-2928.5508,4
6045.825,415.3451,-2864.8752,4
6028.026,379.4138,-2843.707,4
5856.455,401.7373,-2778.9397,4
5713.535,339.5436,-2726.4338,4
5582.105,196.8212,-2612.4397,4
5494.208,214.4603,-2573.1455,4
5655.9766,341.6925,-2739.3809,4
6027.892,394.1988,-2931.5474,4
6217.3223,372.1658,-2961.8184,4
6209.9575,403.532,-2950.2969,4
6278.595,389.3567,-3014.1,4
6266.6987,371.1458,-2991.2632,4
6121.7095,416.613,-2927.5579,4
6063.085,371.5953,-2878.1997,4
5960.8745,326.5343,-2775.0862,4
6314.9634,340.5993,-2981.6565,4
6325.3584,349.0508,-2978.3972,4
6345.113,369.0936,-3031.5742,4
5369.0493,453.8953,-2589.4229,4
5409.916,453.0936,-2553.8862,4
5268.9634,484.5664,-2497.06,4
5464.4556,505.845,-2667.2415,4
5501.5034,491.9326,-2620.528,4
5531.5493,502.7943,-2626.7776,4
5457.4844,474.7665,-2598.3423,4
5389.914,455.1486,-2581.665,4
5569.3213,568.3545,-2694.3171,4
5624.92,545.7224,-2709.1372,4
5596.357,517.6426,-2687.0923,4
5558.7964,519.8303,-2671.4797,4
5509.9355,517.122,-2673.1577,4
5434.4863,489.6746,-2639.1284,4
5482.8105,438.6626,-2641.0676,4
5703.6724,543.1204,-2712.391,4
